caseid,original_shape_Elongation,original_shape_Flatness,original_shape_LeastAxisLength,original_shape_MajorAxisLength,original_shape_Maximum2DDiameterColumn,original_shape_Maximum2DDiameterRow,original_shape_Maximum2DDiameterSlice,original_shape_Maximum3DDiameter,original_shape_MeshVolume,original_shape_MinorAxisLength,original_shape_Sphericity,original_shape_SurfaceArea,original_shape_SurfaceVolumeRatio,original_shape_VoxelVolume,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_Id,original_glcm_Idm,original_glcm_Idmn,original_glcm_Idn,original_glcm_Imc1,original_glcm_Imc2,original_glcm_InverseVariance,original_glcm_JointAverage,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_MaximumProbability,original_glcm_SumEntropy,original_glcm_SumSquares,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis,original_ngtdm_Busyness,original_ngtdm_Coarseness,original_ngtdm_Complexity,original_ngtdm_Contrast,original_ngtdm_Strength
sub-strokecase0105,0.6055397894078284,0.5039862158643075,24.640319652817578,48.89086026005859,70.83078426785913,53.71219600798314,67.7421582177598,76.74633541739958,13258.333333333334,29.605361225843446,0.4586616066058063,5906.329781448874,0.445480561768614,13505.0,4.467412723065922,9.72996602758529,770691.1978064755,-3.203426503814917e-16,3.1789082110992153,2.1582562703386095,11.680074569957053,1.667924649756272,7.293547512888582,7.563568284128247,0.8725115817268921,10.807562988230162,1.2833024984359545,7.554276994607311,-0.32297452781174135,770691.1978064755,1.0,3.871265588490068,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1.0,-3.2034265038149176e-16,0.0,1882.6153846153845,1.0,0.0,1.0,95.17562209086358,95.17562209086358,95.17562209086358,1.0,3.965357341945891,155.65080686243283,0.08123278299434308,0.13940136131916953,39.01454389616287,0.19864686326151468,0.19864686326151468,0.19864686326151468,6.0,1.0,0.0,1.0,24901639.166666668,24901639.166666668,24901639.166666668,1.0,1.0,0.16666666666666666,0.000414673077140834,0.000414673077140834,0.000414673077140834,2.5849625007211543,0.00044427989633469083,19835388.47222222,3.0032327350093606,3632.2522769344687,0.26895611084298177,24.98475648425631,13505.0,0.0,1.0,571.4017771195853,571.4017771195853,571.4017771195853,1.0,0.002328765673612101,0.002328765673612101,0.002328765673612101,0.0,1000000.0,0.0,0.0,0.0
sub-strokecase0106,0.7668723274570148,0.4058450352592933,13.583581663014742,33.46987269250745,38.07886552931954,37.16180835212409,35.11409973215888,38.71692136521188,6152.0,25.66711917139317,0.5591737564542878,2903.6764910166403,0.4719890264981535,6190.0,3.831206749758321,7.187942651471728,193096.12926417775,-3.203426503814917e-16,1.8999538507495366,2.925488738637897,11.448423388677844,1.0738527555198674,5.428664984857494,5.329267143796111,1.0682703802014626,10.38015300847638,0.7825190910055331,5.585235111820255,0.136578365817939,193096.12926417775,1.0,1.7244477364920099,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1.0,-3.2034265038149176e-16,0.0,946.9230769230769,1.0,0.0,1.0,76.295846872784,76.295846872784,76.295846872784,1.0,3.8125711073430506,84.78664411180505,0.08475806028997505,0.15297626444637752,24.30742837637308,0.15843506266073903,0.15843506266073903,0.15843506266073903,1.0,1.0,0.0,1.0,38316100.0,38316100.0,38316100.0,1.0,1.0,1.0,2.609868958479595e-08,2.609868958479595e-08,2.609868958479595e-08,-3.203426503814917e-16,0.00016155088852988692,0.0,3.15851973784374,1414.7660743134088,0.2285567163672712,24.22598281140304,6190.0,0.0,1.0,554.2668820678514,554.2668820678514,554.2668820678514,1.0,0.0023462602029062996,0.0023462602029062996,0.0023462602029062996,0.0,1000000.0,0.0,0.0,0.0
sub-strokecase0107,0.789491141796213,0.4302848591383846,37.95660159124768,88.21272881238053,126.11502686040232,127.01574705523721,89.88882021697692,144.33987668000827,39511.458333333336,69.64316799104601,0.29184064874960525,19222.965301716067,0.48651621865090355,39968.0,3.620814690405493,7.219275514142958,1263612.8970561011,-3.203426503814917e-16,1.984701994451318,3.3370071388037847,14.293495546914565,1.1434454274529329,5.440584641747656,5.4186771401678415,0.49945000080662877,13.794045546107936,0.8168553909904973,5.622776442144681,0.2783917894243167,1263612.8970561011,1.0,2.015653674316719,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1.0,-3.2034265038149176e-16,0.0,6249.307692307692,1.0,0.0,1.0,91.84258902329762,91.84258902329762,91.84258902329762,1.0,3.9205571840238296,648.4499751084859,0.09897430574228798,0.15635777853051674,43.226331496267285,0.20661244894493963,0.20661244894493963,0.20661244894493963,26.0,1.0,0.0,1.0,48896006.15384615,48896006.15384615,48896006.15384615,1.0,1.1538461538461537,0.04437869822485207,0.003832001823905986,0.003832001823905986,0.003832001823905986,4.5465935642949304,0.0006505204163330665,46532927.71597634,3.1231139818909504,9950.385908726981,0.24895881476999054,27.090161157649096,39968.0,0.0,1.0,553.0905224179344,553.0905224179344,553.0905224179344,1.0,0.0024718128780803392,0.0024718128780803392,0.0024718128780803392,0.0,1000000.0,0.0,0.0,0.0
sub-strokecase0108,0.6953481512179047,0.6306764198613439,69.86118181405989,110.77183102773854,118.10588469674151,88.48163651289458,110.42191811411355,125.19584657647394,4084.9583333333335,77.02498791216014,0.34990569832271595,3531.7628180103347,0.8645774399192977,4237.0,3.048156622580829,7.044302941580574,107858.59097527011,-3.203426503814917e-16,2.075370455541472,4.561061964488424,12.791612415956333,1.2908656056845957,4.767715280819322,4.377970985728338,1.1192647622382415,11.672347653718091,0.8812272248509985,5.04542946661054,1.1409020180452456,107858.59097527011,1.0,2.7252495035838504,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1.0,-3.2034265038149176e-16,0.0,1157.5384615384614,1.0,0.0,1.0,21.436066562914696,21.436066562914696,21.436066562914696,1.0,2.949303728215507,185.06070831088448,0.15332422392688902,0.2731976543635736,5.880936138551946,0.2509049994210208,0.2509049994210208,0.2509049994210208,17.0,1.0,0.0,1.0,223929.9411764706,223929.9411764706,223929.9411764706,1.0,1.0,0.058823529411764705,0.002974601983446106,0.002974601983446106,0.002974601983446106,4.087462841250334,0.00401227283455275,161811.70934256056,4.037508463399197,347.5140429549209,0.08201889142197803,33.05261464506044,4237.0,0.0,1.0,428.9376917630399,428.9376917630399,428.9376917630399,1.0,0.0035703645947101075,0.0035703645947101075,0.0035703645947101075,0.0,1000000.0,0.0,0.0,0.0
sub-strokecase0109,0.6555626579302436,0.45767863266430436,14.977833240529748,32.72565545247031,36.22154055254967,28.844410203711913,39.84971769034255,40.47221268969612,5901.625,21.453717670930807,0.5674820629258751,2782.999056604251,0.47156487520034757,5939.0,3.606727092443556,5.86589121019384,135638.5531020998,-3.203426503814917e-16,1.2416573707097598,3.276980093413651,7.800471851050165,0.7227421669086279,4.6938909690083905,4.656288497308238,0.4844618858141028,7.316009965236063,0.5163303144579435,4.77897668279723,0.1465609265887628,135638.5531020998,1.0,0.806005705781088,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1.0,-3.2034265038149176e-16,0.0,898.3846153846154,1.0,0.0,1.0,74.31645914313884,74.31645914313884,74.31645914313884,1.0,3.833180447188714,75.83758554638874,0.08161792836614744,0.15126866734881553,24.41002059473391,0.16072108366530857,0.16072108366530857,0.16072108366530857,1.0,1.0,0.0,1.0,35271721.0,35271721.0,35271721.0,1.0,1.0,1.0,2.8351324280434177e-08,2.8351324280434177e-08,2.8351324280434177e-08,-3.203426503814917e-16,0.00016837851490149856,0.0,3.2170242526401727,1289.3118370095976,0.217092412360599,23.931861958195917,5939.0,0.0,1.0,556.0190267721839,556.0190267721839,556.0190267721839,1.0,0.0023424705754435523,0.0023424705754435523,0.0023424705754435523,0.0,1000000.0,0.0,0.0,0.0
sub-strokecase0110,0.4155843550414558,0.24708838306100767,33.046247191671256,133.7426178531102,87.98295289429652,72.01388754955533,94.70480452437458,107.63828315241747,8908.875,55.58133958204069,0.3843538326603415,5407.146694280095,0.6069393379388638,9040.0,3.373400488108698,9.187412221924333,371583.1636335292,0.011363653575583992,3.2798084126091096,2.756503020267902,13.36474568792565,1.8592866219790267,5.993797361758464,5.706342058141132,-0.4436990172433588,13.80844470516901,1.3463114113799874,6.411266041925429,0.46057127792273167,371583.1636335292,0.9980108318975645,5.178725446523421,3.99795619972068,0.0027730492693282976,-0.0018062108927389927,0.0013241466246785372,0.0008398040321565897,0.1821195548365844,0.0008398040321565897,0.0096988878712208,0.0008390004065669184,0.9995800979839218,0.9995800979839218,0.9998320391935688,0.9997200653226144,-0.14800620622926336,0.026656835494013726,0.0008398040321565897,1.9994587005789195,0.9980790242650155,0.012064721138115976,0.9990387985628412,0.011224917105959705,0.0005409876642087817,1759.5389860676014,0.9907447083629534,0.004627645818523451,3.9860475533111055,44.291581986290915,177.14382745851555,11.078520618234755,0.2534881116722236,3.5351229377900495,191.06504160306,0.10334719437823535,0.19641763104152485,13.933340456907356,0.1984702563470121,0.7810435527284346,0.0528269322516565,8.666666666666666,0.7222222222222222,0.13888888888888887,3.5,2605412.8333333335,10421638.083333334,651356.5208333334,0.375,1.0,0.08333333333333333,0.02302083693342262,0.024481306917363967,0.022655719437437286,3.584962500721152,0.001327433628318584,2037901.7222222225,3.5000895701630386,1498.0511061946902,0.16571361794189052,29.432607829508967,9022.017920353983,0.0009945840512177932,3.9970132743362834,508.74225663716817,2034.9235619469027,127.19693030973451,0.2507466814159292,0.002856775157716658,0.011067495173639494,0.000804095153735949,1.3211416308101753,0.18951329156239444,0.0011674059177018607,1.3312401053828896e-06,0.16529003175778276
sub-strokecase0111,0.8761306686405375,0.833810955078023,6.000573583806199,7.1965636182421004,8.246211251235321,9.486832980505138,8.06225774829855,9.486832980505138,170.04166666666666,6.305130094764617,0.8255035475384306,179.80513173760133,1.0574180744186308,178.0,2.4088473478195125,5.167895404416856,2496.286216963645,-3.203426503814917e-16,1.5835752555585922,2.576561293329635,6.2403039875475175,0.8515527238031749,3.5968894660568687,3.4243967879627784,1.791942955098198,4.44836103244932,0.6144278402004998,3.7448738123710226,0.6106952322732393,2496.286216963645,1.0,1.0864660395514107,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1.0,-3.2034265038149176e-16,0.0,58.84615384615385,1.0,0.0,1.0,12.298978485379719,12.298978485379719,12.298978485379719,1.0,2.2800164890712873,13.442957163349924,0.22232991133364213,0.33059636992221264,2.0329978976462417,0.26630131666362195,0.26630131666362195,0.26630131666362195,1.0,1.0,0.0,1.0,31684.0,31684.0,31684.0,1.0,1.0,1.0,3.156167150612296e-05,3.156167150612296e-05,3.156167150612296e-05,-3.203426503814917e-16,0.0056179775280898875,0.0,4.175739218795926,10.764044943820224,0.0604721626057316,29.71278878929428,178.0,0.0,1.0,368.438202247191,368.438202247191,368.438202247191,1.0,0.003989028191179567,0.003989028191179567,0.003989028191179567,0.0,1000000.0,0.0,0.0,0.0
sub-strokecase0112,0.4502888229487613,0.36996642261219165,5.792102231895642,15.655751111140898,16.1245154965971,8.602325267042627,16.492422502470642,17.549928774784245,411.75,7.049609740214398,0.7400056353692748,361.6913889772508,0.8784247455428071,424.0,4.448704481222177,8.219681388446553,17311.546704665772,-3.203426503814917e-16,2.133953093872483,2.0816953287322577,9.09515926839325,1.1860588945321342,6.233780668192469,6.0990385815073385,3.126588710366618,5.968570558026632,0.9048051039756652,6.389766786548307,0.07596863629995385,17311.546704665772,1.0,1.9690981673457395,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1.0,-3.2034265038149176e-16,0.0,118.3076923076923,1.0,0.0,1.0,20.621168933297746,20.621168933297746,20.621168933297746,1.0,2.5759804579880927,23.32475432413878,0.18659181318101267,0.2790275761973876,3.6440495964806154,0.2101115681979187,0.2101115681979187,0.2101115681979187,1.0,1.0,0.0,1.0,179776.0,179776.0,179776.0,1.0,1.0,1.0,5.562477750089e-06,5.562477750089e-06,5.562477750089e-06,-3.203426503814917e-16,0.0023584905660377358,0.0,3.9283209962080745,35.674528301886795,0.0841380384478462,30.156817372730508,424.0,0.0,1.0,420.0330188679245,420.0330188679245,420.0330188679245,1.0,0.003402927256490213,0.003402927256490213,0.003402927256490213,0.0,1000000.0,0.0,0.0,0.0
sub-strokecase0113,0.9110234732664009,0.7434737594710231,46.74244321512702,62.87033351168167,117.6860229593982,114.15778554264269,94.83142938920619,120.31209415515964,62072.791666666664,57.27634960122923,0.3899575917811238,19441.701162819016,0.3132081003738597,62451.0,4.617384602852609,9.149229600140753,3196386.0943490523,-3.203426503814917e-16,2.6567807384015616,2.4812374419457814,14.849338937511018,1.4269548061492863,6.945353427502615,6.981560827799833,0.6468515516622181,14.2024873858488,1.071972161986405,7.154180906034098,-0.10604899544036349,3196386.0943490523,1.0,2.944370203340546,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1.0,-3.2034265038149176e-16,0.0,6304.076923076923,1.0,0.0,1.0,210.5927387601356,210.5927387601356,210.5927387601356,1.0,4.502566131949734,407.08641923182046,0.06252255356386424,0.10094437115621724,98.4944065072384,0.15547000625827506,0.15547000625827506,0.15547000625827506,16.0,1.0,0.0,1.0,198830449.5625,198830449.5625,198830449.5625,1.0,1.0,0.0625,0.000495369479714615,0.000495369479714615,0.000495369479714615,3.9999999999999947,0.0002562008614753967,183595576.90234375,2.373172788791828,26374.445453235337,0.42232222787842205,19.92746168088574,62451.0,0.0,1.0,614.0898464396087,614.0898464396087,614.0898464396087,1.0,0.0020261847423823634,0.0020261847423823634,0.0020261847423823634,0.0,1000000.0,0.0,0.0,0.0
sub-strokecase0114,0.5783387477593922,0.3522290466482459,13.780386173973074,39.123366755538704,43.657759905886145,31.144823004794873,26.0,44.14748010928823,6113.875,22.626558937529687,0.5663810033571782,2854.870958880864,0.4669495138322036,6157.0,4.663124959947313,7.91271847554563,267559.5486923797,-3.203426503814917e-16,1.6951232762846047,3.098131347425077,11.298325115816194,1.0059094914260769,6.468787511918519,6.6305261623998115,2.1474683771775007,9.150856738638694,0.7022961120143226,6.592128289321892,-0.06054197002344984,267559.5486923797,1.0,1.6109435085250148,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1.0,-3.2034265038149176e-16,0.0,925.4615384615385,1.0,0.0,1.0,72.45191665480617,72.45191665480617,72.45191665480617,1.0,3.7565558721257424,80.47799231434988,0.08359138767697205,0.1503104658862333,20.937563425067637,0.14364164458004142,0.14364164458004142,0.14364164458004142,1.0,1.0,0.0,1.0,37908649.0,37908649.0,37908649.0,1.0,1.0,1.0,2.6379204386840585e-08,2.6379204386840585e-08,2.6379204386840585e-08,-3.203426503814917e-16,0.00016241676140977748,0.0,3.1163700646262034,1471.6561637160955,0.23902162801950552,24.292669939253177,6157.0,0.0,1.0,557.5298034757187,557.5298034757187,557.5298034757187,1.0,0.0023190022079230274,0.0023190022079230274,0.0023190022079230274,0.0,1000000.0,0.0,0.0,0.0
sub-strokecase0115,0.7434260404518647,0.4391085980995917,3.560856582640732,8.109284578010278,8.54400374531753,8.54400374531753,9.486832980505138,9.486832980505138,106.58333333333333,6.028653324727551,0.777988929984529,139.7344766371189,1.3110349645390358,114.0,2.4136423986979287,3.966220127677551,1171.006121313229,-3.203426503814917e-16,0.8715560277447758,2.770567863616719,4.812331048737468,0.4855830248823174,3.1485967350562323,3.07313094171593,1.968841748884444,2.8434892998530237,0.34125401065693944,3.204993528900095,0.42994695997898025,1171.006121313229,1.0,0.3583221202847186,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1.0,-3.2034265038149176e-16,0.0,45.76923076923077,1.0,0.0,1.0,9.267800703377915,9.267800703377915,9.267800703377915,1.0,1.946190357610025,13.804458673290139,0.28688873066922604,0.40148448043184887,1.3480598990888466,0.33897389991167637,0.33897389991167637,0.33897389991167637,1.0,1.0,0.0,1.0,12996.0,12996.0,12996.0,1.0,1.0,1.0,7.694675284702985e-05,7.694675284702985e-05,7.694675284702985e-05,-3.203426503814917e-16,0.008771929824561403,0.0,4.041822734472699,7.947368421052632,0.06971375807940905,26.98307171437365,114.0,0.0,1.0,301.2631578947368,301.2631578947368,301.2631578947368,1.0,0.005125866154977725,0.005125866154977725,0.005125866154977725,0.0,1000000.0,0.0,0.0,0.0
sub-strokecase0116,0.7428905195129096,0.43207952510082726,43.94547498609205,101.70691373500567,111.04053313993049,92.9623579735368,107.20074626605917,134.54367320688104,138976.29166666666,75.55710198265305,0.32915052761515734,39420.00862691193,0.28364556396036567,139279.0,2.439922051670543,5.2349891621862925,2187467.617949276,0.004045581234114593,1.3527713608344136,4.271337150941762,12.928052554066424,0.874032429278907,3.792296401999552,3.7500502510983926,-0.43466228805021706,13.362714842116642,0.5703513481238193,3.963035807511398,0.33643817324258046,2187467.617949276,0.9993827249694749,1.3241408109987678,3.9993521852612637,0.0007251609455173365,-0.0005036906947723962,0.00039309731849564253,0.0002823238579605197,0.1461456599265108,0.0002823238579605197,0.0037318266465524727,0.0002822425849589971,0.9998588380710196,0.9998588380710196,0.9999435352284078,0.9999058920473465,-0.10336854258961098,0.01673378778774447,0.0002823238579605197,1.9998311157300814,0.9993800468268129,0.004442713641346824,0.9996899538011011,0.004160389783386625,0.00016885529411404053,12815.952304049482,0.993481523152105,0.0032592384239474017,3.9901870919006823,251.10991601202983,1004.4259231002042,62.78091423998626,0.2524532270248293,4.7490570022695975,732.9764328399566,0.053190170069160395,0.09258118872633624,101.3050978072756,0.13963484480564814,0.549281863933487,0.03722309002368842,11.777777777777779,0.654320987654321,0.1728395061728395,1.6666666666666667,1075382464.3888888,4301529812.722222,268845627.3055556,0.8333333333333334,3.6666666666666665,0.2037037037037037,0.43808443762851057,0.4428714795015051,0.4368876771602619,2.8140154482997146,0.0001292369991168805,1015510119.2006172,2.294128767296783,60532.796509165055,0.4346153871665151,17.434028082897072,139193.02655102347,0.00030863751526258364,3.999073801506329,622.2442220291645,2488.9656660372348,155.56386102714694,0.25023154962341776,0.0020124131707694127,0.00780507764544336,0.0005642470521009265,6.267426468000976,0.03990726173314854,0.0003598259049834676,1.3592866934990038e-07,0.03260483480718578
sub-strokecase0117,0.0994493659869849,0.09658532469999445,3.155236553609464,32.667867125880726,4.123105625617661,4.47213595499958,20.615528128088304,20.71231517720798,38.125,3.2487986738159043,0.7199201229604929,76.09212507049489,1.995859018242489,45.0,2.2913944895867964,3.6264153413454294,429.50547280603786,-3.203426503814917e-16,0.6569069443704705,2.475533851266588,4.2524289783490525,0.43096598653985346,3.0440204105360142,3.1505513786259693,1.989169137177595,2.2632598411714575,0.30530870355497447,3.0894281125082674,-0.1913471810127941,429.50547280603786,1.0,0.278505802596553,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1.0,-3.2034265038149176e-16,0.0,25.923076923076923,1.0,0.0,1.0,3.9087023645181214,3.9087023645181214,3.9087023645181214,1.0,1.3353506274953675,11.627646405841196,0.4376399274523026,0.576068376068376,0.4637557638080119,0.5151435350898578,0.5151435350898578,0.5151435350898578,2.0,1.0,0.0,1.0,562.5,562.5,562.5,1.0,1.0,0.5,0.002777777777777778,0.002777777777777778,0.002777777777777778,0.9999999999999993,0.044444444444444446,56.25,3.488764974387056,4.688888888888889,0.10419753086419753,13.932839506172842,45.0,0.0,1.0,158.46666666666667,158.46666666666667,158.46666666666667,1.0,0.008833128251132593,0.008833128251132593,0.008833128251132593,0.0,1000000.0,0.0,0.0,0.0
sub-strokecase0118,0.9576750836967295,0.6471147247471224,20.07145856673167,31.01684724385639,41.10960958218893,48.83646178829912,51.894122981316485,58.309518948453004,6252.875,29.70406178026884,0.48880054026035713,3357.93494817584,0.5370225613299227,6337.0,2.9201766881266966,5.790368504433361,121665.6917398408,-3.203426503814917e-16,1.4731973007213028,3.1641764925300557,8.061700766034063,0.9017071304338944,4.230502619287965,4.102721492899365,0.39002517693443217,7.671675589099631,0.618056249085448,4.381695678689601,0.17609435343011054,121665.6917398408,1.0,1.3021046088447803,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1.0,-3.2034265038149176e-16,0.0,1093.1538461538462,1.0,0.0,1.0,58.59116990341068,58.59116990341068,58.59116990341068,1.0,3.7328151556358926,105.08217876169316,0.09228736113677331,0.17250336849516273,19.723433582117437,0.18540743770982712,0.18540743770982712,0.18540743770982712,6.0,1.0,0.0,1.0,6340733.833333333,6340733.833333333,6340733.833333333,1.0,1.3333333333333333,0.2222222222222222,0.009761909425054902,0.009761909425054902,0.009761909425054902,2.2516291673878213,0.0009468202619536059,5225245.805555556,3.388856646429996,1147.669401925201,0.18110610729449286,26.152886346282564,6337.0,0.0,1.0,533.0741675871864,533.0741675871864,533.0741675871864,1.0,0.002544326955916819,0.002544326955916819,0.002544326955916819,0.0,1000000.0,0.0,0.0,0.0
sub-strokecase0119,0.33208253139186533,0.30194525967211283,6.113029476962826,20.245489144625292,12.165525060596439,20.615528128088304,10.198039027185569,21.18962010041709,525.2916666666666,6.723173284413698,0.6902631532124649,456.11018920718715,0.8682989244842145,539.0,3.0663963144392152,7.629296660485252,15449.504460626964,-3.203426503814917e-16,2.6446638487129497,2.2248567867138824,9.244797948597613,1.4228322086373804,5.08130978354895,4.850057995417126,1.9767032416993102,7.268094706898303,1.0785379754121152,5.353809259010654,0.39485824225165744,15449.504460626964,1.0,2.8435644654779297,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1.0,-3.2034265038149176e-16,0.0,148.84615384615384,1.0,0.0,1.0,21.14061949857126,21.14061949857126,21.14061949857126,1.0,2.5813691857958068,30.12208847846138,0.1908384386215888,0.27615241900956183,4.4920725290703025,0.229313011283119,0.229313011283119,0.229313011283119,1.0,1.0,0.0,1.0,290521.0,290521.0,290521.0,1.0,1.0,1.0,3.4420919658131427e-06,3.4420919658131427e-06,3.4420919658131427e-06,-3.203426503814917e-16,0.0018552875695732839,0.0,4.048490331206549,39.66048237476809,0.07358159995318755,30.02141669621129,539.0,0.0,1.0,422.8552875695733,422.8552875695733,422.8552875695733,1.0,0.003427301104856832,0.003427301104856832,0.003427301104856832,0.0,1000000.0,0.0,0.0,0.0
sub-strokecase0120,0.8292114518084193,0.2151482163921545,24.265406813577727,112.78460598227193,73.68174807915459,113.21660655575224,127.7810627597063,127.96093153771584,29742.416666666668,93.52228686820024,0.2747940823746821,16893.809166324445,0.5680039169533223,30069.0,3.5037536834746756,7.934389105953845,970228.8355910777,-3.203426503814917e-16,2.047961417321539,4.9719928258990675,15.78595842545256,1.3930129078798628,5.368867728608064,4.9889635889524815,0.03579687481836528,15.750161550634195,0.8840274128468956,5.6803827042494035,1.162622762895055,970228.8355910777,1.0,3.4420069794466426,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1.0,-3.2034265038149176e-16,0.0,5487.461538461538,1.0,0.0,1.0,56.38171579152413,56.38171579152413,56.38171579152413,1.0,3.713197916379632,567.0624462422871,0.09962238659340633,0.18249564463272933,21.72764544506037,0.1871726730454273,0.1871726730454273,0.1871726730454273,13.0,1.0,0.0,1.0,30200873.769230768,30200873.769230768,30200873.769230768,1.0,1.0,0.07692307692307693,0.00044970829191919834,0.00044970829191919834,0.00044970829191919834,3.7004397181410877,0.00043233895373973193,24850904.76923077,3.5267669358934426,4692.1833449732285,0.15604720293236318,26.236124458393007,30069.0,0.0,1.0,521.5261897635438,521.5261897635438,521.5261897635438,1.0,0.0025740329680688403,0.0025740329680688403,0.0025740329680688403,0.0,1000000.0,0.0,0.0,0.0
